gene,importance
gene=rpoB,7.48002270965068e-05
protein=DnaJ-like protein MG200,0.0
"protein=Small, acid-soluble spore protein alpha",0.0
gene=dnaJ_4,0.0
gene=panB,1.4734493144848396e-09
gene=iap_1,4.01458865819322e-09
gene=hindIIIM,0.000855063132141907
gene=lss_1,6.041632045271913e-07
gene=kaiC,9.796278034113333e-05
gene=whiB_3,3.352952861392265e-08
gene=flgJ,0.0006146444653090715
gene=rarA,2.7783058393673853e-05
gene=ywlC,0.0
gene=psbA1,2.3835690976979084e-08
gene=gtf1,0.0
gene=ppdK,1.2054295468712704e-08
gene=nrdF2,4.877084258412422e-07
gene=hflC,0.0
gene=mftC,4.1415586573039465e-06
gene=pilQ,6.508665629622713e-06
gene=rnr,1.5776221886578412e-05
gene=pvuIIM,0.0004474845981445286
gene=rkpK,0.0
gene=speA,0.00036853501272230793
gene=nrdD_2,0.00015202962713887998
gene=rffG,3.669916953044483e-05
gene=ugpQ,1.226024931120031e-07
gene=lss,0.00038109460826503557
gene=yhaM,0.0
gene=rlpA,6.28393537611948e-05
gene=nrdI,6.104040920427856e-05
gene=nrdD_1,0.00016877643177121217
gene=dut_1,0.0
gene=rrrD_1,0.0
gene=queC_1,0.0
gene=cspC,2.488935932101622e-06
gene=capA,0.0
gene=cfr,6.470981524199307e-06
gene=ydhD,7.851145939786759e-05
gene=polB_2,4.0283776785944985e-06
gene=infB,0.0
gene=repA,0.00025033014600017207
gene=yosS,0.0
gene=sppA_1,6.13896090034981e-06
gene=pvadh_2,0.0
gene=clpX,5.6912577160210365e-06
gene=thyX_1,0.0
gene=arfA,0.0
gene=psaF,0.0
gene=dnaE_2,7.957282809415854e-05
gene=macB,0.0
gene=virB,1.5539911900706996e-05
gene=ssgB,4.864394333242175e-06
gene=sigB,7.637511500788866e-06
gene=acpP,8.334008783696513e-05
gene=pfkA,9.839923538788292e-09
gene=idi,3.340827379876924e-07
gene=ygiC,2.9696042592849608e-05
gene=cpoA,1.632326824778709e-06
gene=espG5,1.21336378487377e-05
gene=xerS,0.0
gene=mscL,0.0
gene=djlA,0.0
gene=rpoC,4.320644728292421e-05
gene=smc_2,0.00019922589225468903
gene=recG,7.563207392848785e-10
gene=hflK,0.0
gene=ribD,5.245188661253513e-05
gene=dinI,0.0003313598208044786
gene=ybiX,6.5544916194096775e-06
gene=entA,0.0
gene=clpP1,0.001021158288052243
gene=pnuC,0.00038535831215808034
gene=nuc,2.3442734261431767e-05
gene=nlpD,7.328908976164866e-05
gene=ctx,1.9713121609072822e-07
gene=pelA_2,2.77347299635808e-08
gene=clpP_2,6.759094192901175e-06
gene=polA_1,0.0007807519221284133
gene=vsr,3.032295573908031e-05
gene=por,1.8091122404708585e-05
gene=glyA2,0.0
gene=mshA,3.365350704690849e-05
gene=alkJ,0.0
gene=neuA,0.0
gene=pomZ,0.0004459987333878725
gene=ripA,9.328838743146798e-05
gene=carA,3.9498010415477055e-05
gene=lacA,1.8976994468706592e-07
protein=Putative glutamine amidotransferase,0.00011582987266775791
gene=pgdS,1.5164844511707394e-05
gene=higA-1,4.286573802594093e-06
gene=cobB_2,8.314560810594458e-06
gene=mboIIM,0.00015293430928259907
gene=ftsH4,4.328106728998277e-05
gene=ydjP,0.0001005026926697094
gene=queE,0.0006289319581698138
protein=Ribonuclease,6.8893146042088075e-06
protein=Pesticidal crystal protein Cry11Bb,0.0
gene=prkC_4,3.830684290176928e-08
gene=dpnA_1,6.744480517519536e-05
gene=grxA,0.00013849042606572498
gene=yjbM,2.5835076720875974e-06
gene=def1,0.0
gene=yjaB,5.1169185380096224e-08
gene=hup,0.00021867183027677984
gene=exo I,0.0
gene=yokI,1.7651577585459035e-05
gene=ligA_1,0.00010845015664371554
gene=aacA-aphD,0.0
gene=hlb_2,7.259276341081627e-07
gene=zot,4.817706087379026e-05
gene=glmU,1.1134613230360277e-05
gene=pqqE,2.847638850124977e-05
gene=ddrOC,1.9739665305049565e-08
gene=groS_1,2.6213365404898144e-05
gene=garA,3.143458072363716e-08
protein=Main hemagglutinin component,4.850228508093477e-06
gene=spxA,3.093238901848484e-09
gene=queD,3.4666217225071633e-06
protein=Zinc D-Ala-D-Ala carboxypeptidase,0.0011039321544007226
gene=moaA,0.0
gene=mpa,0.00012969177308072078
gene=pknB_1,5.877408814264628e-06
gene=pncA,1.0481501277779072e-08
protein=putative DNA double-strand break repair Rad50 ATPase,0.0004047451979135001
gene=tobZ_2,9.412142044005444e-06
gene=apaH_2,0.0
gene=nrdE1_1,0.0
gene=rimI,1.006999699298528e-05
gene=dacD,3.980340002606016e-09
protein=N-carbamoyl-D-amino acid hydrolase,8.302127060822372e-09
gene=sleB,0.00020166291581043535
gene=dnaB_2,2.6465584144753274e-05
gene=vanYB,2.996546998232141e-05
gene=csbB,1.5277738090313284e-05
gene=novJ,0.0002123447896783912
gene=pglI,2.5584852608178925e-06
gene=Int-Tn_2,7.110477107956604e-05
gene=haeIIIM_2,1.0996595368893535e-09
gene=recE_1,0.0
gene=tadA_2,2.0270177193188173e-09
gene=rnc,8.769488069506166e-05
gene=hdc,1.6990109019622039e-07
gene=gcvP,1.5593908401649515e-06
gene=ankX_1,7.261098265148642e-06
protein=Bifunctional cytochrome P450/NADPH--P450 reductase,0.0
gene=prmB,0.0
gene=petF1,0.0
gene=yvoA,0.0
gene=bag,0.0002095764588479772
gene=yhaO,3.0675483198815494e-05
gene=immR,0.0006961435417598477
gene=cca,0.00016537928598672657
protein=Trypsin,1.9972922343814898e-07
gene=stp,0.0
gene=htpG,5.515705049483341e-06
gene=espI,5.51593228188778e-06
gene=afsK,1.7569415587314432e-07
gene=lon_2,0.0
gene=eta,0.0
gene=fcl,3.0969196818512393e-07
gene=queE_3,4.145491078168101e-05
protein=putative GMC-type oxidoreductase,0.0
gene=aprX,3.5892305843388027e-09
gene=dhfR,3.515061187504961e-07
gene=dnaX_2,0.0
gene=yceC_2,0.0
gene=deoD,1.2317256282876374e-05
gene=yorD,2.838859282360393e-06
gene=ywqK,1.3104043336033809e-06
gene=iap_2,4.024256959037649e-08
gene=yvdP,0.0
gene=rhsB,0.0
gene=nepA,0.0
gene=cysD,3.129949902397822e-06
gene=kfoC,0.0
gene=rnhA,0.0003599678004056922
gene=omp-alpha,0.0
gene=nanH,1.20469668853683e-08
gene=mrr,1.4821887877144578e-05
gene=prfB,0.0001468068419695608
gene=csgD,0.0
gene=chiA,2.3368792323825668e-09
gene=yhcR,1.0560405814054533e-05
gene=hpaIIM_1,2.2923505263937312e-10
gene=pliG,7.01816817447687e-05
gene=nrdE_2,5.562354488862046e-06
gene=cobB,0.00017325921154693382
gene=tuf1,1.3818073335240623e-06
gene=cmoA,3.291899918818244e-10
"protein=Small, acid-soluble spore protein 1",2.4023847987707697e-06
gene=dnaE_3,3.3652498268111943e-08
gene=pknA,4.744469397752798e-05
gene=rtpR,0.0027864494894677483
gene=hslU,6.143165154135e-06
gene=rebH_2,2.301546448614945e-08
gene=spo0C,0.000508548714249809
gene=nadR_1,3.763779614966361e-06
gene=yedK,5.886290263592699e-05
protein=Serine protease HtrA-like protein,0.0
gene=gmk,4.219773758650568e-05
gene=sodC,3.476253999454744e-08
gene=mycP1,6.626955023270784e-06
gene=ycsE,3.080390229614533e-06
gene=ligA_2,0.00010383670495564333
gene=psaK,0.0
gene=psaB,0.0
gene=tal_2,3.8114276517143604e-07
gene=apr,0.0001125974219874566
gene=sbi,9.197168463130254e-05
gene=metB,0.0
gene=scn,1.4254851689450219e-06
gene=pyrB,9.039027325114961e-08
gene=purA,0.001913315371963674
gene=gtaB,2.359213582450757e-08
gene=ugd,4.308695080726121e-06
gene=cdtA,5.60935543703312e-05
gene=rtcB,0.0003593033734278335
protein=Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase,7.909832649616067e-06
gene=dcd,0.0008997984473369351
gene=dut,0.0029538550379842685
gene=wecD,4.16211805414484e-08
gene=wbiB,0.0
gene=pulD,0.00023519079337911802
gene=hlgC,9.445674322603859e-05
gene=ligA,0.0006867388675859152
gene=eccA3,1.9578029484971435e-05
gene=tobZ,9.950168932160711e-05
gene=dnaK_2,1.7265181715056214e-09
protein=putative hemoglobin and hemoglobin-haptoglobin-binding protein 3,2.16946202640072e-09
gene=gph,0.0
gene=pyrE,0.00015526994939925909
gene=prtR,0.0010067754172186695
gene=paeR7IM,7.54080626847221e-05
gene=yceD,1.3522723406716608e-08
gene=ruvC,0.0039877632931090866
protein=Ferredoxin-1,4.4754328476403745e-06
gene=nrdZ,0.0005520599032147841
gene=comEC_1,1.918810875153007e-05
gene=rpfD,1.2386056023567145e-05
gene=mku,1.4187717525264661e-05
gene=traI,1.2414906732197933e-05
gene=ihfA,0.0
gene=repE,3.284313132219856e-05
gene=phoD,0.00015880120546829076
gene=rpoD,2.340813799996747e-05
gene=gpFI,0.0007042638346447398
gene=trmH,0.0
gene=cgkA,5.198534999925186e-05
gene=sspH2,2.8282276538351366e-05
gene=exoX,0.0002858843587406037
protein=55.5 kDa and 49.5 kDa sporulation proteins,2.956142940988657e-06
gene=psaD,0.0
gene=haeIIIM,0.00019287521472791184
gene=cas2,0.0
gene=fiu,5.664836180727989e-09
gene=mutS,1.5890396271713826e-05
gene=psaA,0.0
gene=Int-Tn_1,4.0591376575440974e-05
gene=ftsH,2.7775791818566272e-05
gene=Int-Tn,0.0021336556723234768
gene=truB,0.0
gene=clgR,4.391261839974919e-05
gene=ybiX_1,6.795512195765121e-07
gene=cbpA,0.00026353269386840443
gene=nfo,6.291123216135102e-05
gene=hindIIIM_1,5.762260671448183e-06
gene=holE,0.00035197852619057887
gene=nrdD,0.0004265626502005007
gene=topA_2,0.0
gene=yocH,0.00017459784950662026
gene=ilvG,2.2272249521202192e-08
gene=dnaT,0.00012131034755901776
gene=rlmI,2.89018327639157e-06
gene=iraM,4.310063872104071e-09
gene=yojM,6.949882321283157e-08
gene=apaH,3.369447499493307e-05
gene=rplL_1,1.0675987983950865e-06
gene=ubiG,0.0
gene=recF,0.0005084932641578927
gene=aplIR,6.143799904648015e-06
gene=ubiB_1,2.8684834321191546e-05
gene=nrdB_2,5.431397678591718e-05
gene=cca_2,2.175700062827269e-05
"protein=(2Z,6E)-farnesyl diphosphate synthase",5.988426298272784e-07
gene=yhaI,0.0
gene=doc,1.9881782018856753e-05
gene=novN,2.1495060265552006e-07
protein=Putative peptidoglycan hydrolase,0.00015415594139705458
gene=masK,0.0
gene=uviB,1.1335938619083975e-05
gene=recU,0.0004583587814385249
gene=hpaIIM,0.0002451453206997651
gene=cobS,7.783255910313423e-05
gene=pcm,4.351763390274833e-06
gene=yncF,4.949175004558853e-05
gene=ligA_3,1.673273194771025e-05
gene=ibpB,5.039231230875462e-05
gene=ascD,9.154026201807524e-06
gene=lsr2,0.0008903942924714488
gene=ltaS2,2.0763677602848666e-05
gene=parC,8.85716654738973e-05
gene=vapC,5.3398032638443156e-05
gene=yonK,2.7945666460036536e-05
gene=dnaE1,0.00011635480545144392
gene=hldE_2,2.7364500369919468e-08
gene=tadA,0.0013605315171344194
gene=mepS,0.00010853453838542613
gene=dbpA,0.00016970455203968877
gene=sigH,0.0
gene=yteR,0.0
gene=sodC1,1.3424215047505665e-08
gene=rbn,0.000244496872427185
gene=comEC,0.00012972291474369103
gene=spoVG,5.601853411046264e-06
gene=speC,0.0002949153228447346
gene=mepH,6.575361922928663e-06
protein=Actin-binding protein,4.413573464415128e-07
gene=iga,4.3168658586064255e-05
gene=cysS,3.6794059643678634e-06
gene=psd,3.362744750810854e-05
gene=menH,2.2815397322760353e-05
gene=rfbA,0.0
gene=sigW,0.0
gene=apaH_1,0.0
gene=sbcD,0.00012428302976742219
gene=pebA,1.5415682751391305e-07
"protein=6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating",0.0
protein=S-(hydroxymethyl)mycothiol dehydrogenase,8.91062425413937e-08
gene=recA_2,9.007471436822333e-06
gene=rpfA,8.484444452699503e-09
gene=spoVK,1.4890486696987946e-05
gene=sigF_1,1.6244582145452885e-05
gene=ldc,0.0
gene=fic,7.049779473501754e-05
gene=groL2,3.5889420472883557e-05
gene=nrdA_2,0.00023206906463432955
gene=nikR,0.00017590413685662518
gene=ndkA,0.0
gene=sle1,0.0001623441567995009
gene=torI,0.00014347992340165412
gene=thyX,0.004181155353270557
gene=rsh,9.4044859861452e-10
gene=nrdB,0.0014127263508009744
gene=tnpR,0.00023411141765791464
gene=dnaJ_1,1.2776447151045408e-05
gene=tilS,2.2680268633251684e-05
gene=rfbE,0.0
gene=dnaJ,0.00023209317986856983
protein=Insertion element IS6110 uncharacterized 12.0 kDa protein,4.492771247521376e-05
gene=intA,0.0004217722460938726
gene=zwf,1.330667436170098e-05
gene=tufB,5.503041039856337e-06
gene=xkdM,0.0005544396261918684
gene=betA_3,6.550827342645299e-06
gene=dinG,3.485437304097616e-07
gene=panD,0.0
gene=cwlO,0.00030995280805320335
gene=fhaB,3.0038882533011053e-05
gene=uvrB_1,0.0
gene=recD2_2,0.0
gene=racA,6.863938299471454e-07
protein=putative zinc protease,1.45667895711658e-05
gene=cwlA,0.0003614000624921953
gene=ddrA,0.0004487068777317816
gene=ogg,1.6583893060536913e-05
gene=whiB2,0.0008650109829640986
gene=glmS,0.000269359268551771
gene=igtZ,0.0
gene=sunS,1.775791403645228e-05
gene=sinR,0.0001384389522882881
gene=dnaJ_2,2.435415248417806e-05
gene=pipB2_1,3.492419780458041e-05
gene=gluP,0.0
gene=acoA,0.0
gene=rplL_2,2.860224418022097e-06
gene=prkC_1,3.381878755358704e-05
gene=pphB,5.27771001261313e-05
gene=yjfC,0.00011865557039125657
protein=Putative 5'(3')-deoxyribonucleotidase,7.92660956871665e-05
gene=dnaC,0.0016660479433245796
gene=whiB7,0.00017497814884785646
gene=xseB,1.592899976423639e-07
gene=msrAB,0.0
gene=nadD,9.202205626590195e-08
gene=rlmCD_1,0.0
gene=rmlA,1.2786135869565445e-05
gene=argS,7.686961235532904e-06
gene=whiB_2,4.155815944584527e-05
gene=sppA_2,3.115960539069368e-07
protein=putative endopeptidase,0.0005481987604627009
protein=Glycogen synthase,0.0
gene=dnaE,0.0015857911948152807
gene=gmhA1,0.0
gene=glf,6.234451713160569e-06
gene=rnmV,2.764296397821471e-07
gene=acsAB,0.0
gene=cwlC,0.0003825548151540042
gene=thyA_2,8.38440026187998e-05
gene=deaD,3.814152040651859e-05
gene=uvrD1,3.88981599302842e-08
gene=ftsK,0.00036758117090052595
gene=cwlS,1.5412905013504744e-06
gene=emtA,2.050242756178425e-05
gene=sseI,0.0
gene=ail,0.000227891152358398
gene=colD,1.2028939916055483e-08
gene=dps2,2.8904900818349323e-05
gene=ykfC,6.278764584491675e-05
gene=yheH,0.0
protein=3'-5' exoribonuclease.1,0.0003745912528783065
gene=stxA,0.00026307131387827014
gene=gbpA,5.1886822168018034e-08
gene=rgy,2.415100096223266e-05
gene=ybaQ,0.0001056513749113583
gene=vioA,3.245392672162618e-07
gene=spkD,0.0001035125962226932
gene=nrdA,0.0012756929761326631
gene=rpe,5.658699964251734e-07
gene=pknK,2.3748119460715344e-05
gene=mutT4,1.119790703342058e-05
protein=Hemagglutinin components HA-22/23/53,1.739812567736494e-06
protein=Botulinum neurotoxin type E,1.9719824771210762e-05
protein=Putative ADP-ribosyltransferase Certhrax,7.988074037520824e-09
gene=recJ,8.965945120213103e-09
gene=wbnK_2,0.0
gene=celD,6.354388893944585e-05
gene=ahcY,3.475986257765607e-09
gene=prfA,0.0003448635444559353
gene=rnhA_2,1.9662029122424665e-05
gene=sceD_2,0.0
gene=lpxA,4.281098073427039e-06
gene=wbnI,0.0
gene=gyrA_2,6.899881779401937e-10
gene=purS,8.065265656581773e-09
gene=ankX_2,3.815337274097268e-06
gene=psbN,1.7150467960434109e-06
gene=nrnB,8.21523291859133e-08
gene=clpA,1.6418735081420207e-07
gene=puuR,4.322683573663534e-05
gene=wecH,9.910187568125787e-08
gene=yjoB,3.108086274809766e-05
protein=putative AAA domain-containing protein,5.537949335303039e-06
gene=cca_1,5.941948936171045e-05
gene=ssbA,0.0017319101737872224
gene=hicB,0.0001024953724659408
gene=clpX_2,1.789868818799288e-08
gene=cpo,0.002912123200872484
gene=kcsA,2.0665704067810214e-05
gene=hhaIM_2,1.337120164338018e-06
gene=dnaG,0.00489513268888418
gene=higB,6.108174056215475e-05
gene=coaE,0.000257799272843132
gene=whiB1,0.0009649028586340806
gene=rutG,4.5901574135086546e-05
gene=hldD,2.0937206194314308e-08
gene=pagP,3.7542120013940764e-06
gene=nrdD_3,6.715467690519789e-07
gene=dnaJ_3,2.967623446757969e-05
gene=ftsH3,0.00015332103837977258
gene=hin_1,9.204982734179214e-06
gene=sbcC,0.00015822252690481317
gene=soj,0.0004646014215598589
gene=aer,4.787645743302495e-09
gene=glpQ1,6.493790169609616e-05
gene=betI,2.4622810421861325e-08
gene=purK,0.0
gene=xerD_2,4.893773857374802e-06
gene=atl,0.0006886176765401922
gene=dpnA_2,4.244998123411963e-05
gene=csrA,2.957788161699818e-05
gene=folA,0.0002766953216231929
gene=metN,2.41442101789716e-05
gene=cpcT,7.862640100492166e-06
protein=L-methionine sulfoximine/L-methionine sulfone acetyltransferase,0.0
gene=acpA,4.390132024453884e-05
gene=purL_1,0.00013084511369958142
gene=mcp2,1.1255571189653103e-07
gene=rhlB,0.00017310813593011102
gene=hslV,0.0
gene=iap,5.224111852615471e-05
protein=Nucleotidase,1.689308674382093e-06
gene=rnt,1.3950295609824408e-05
protein=putative NTE family protein,1.3787989811506682e-06
gene=dosC,0.0
gene=speH,1.8334871620217182e-05
gene=lytB_2,3.7284286586227456e-08
gene=nrdF_2,0.0
gene=alx,1.286126721526595e-06
gene=ankX,8.819306618218093e-06
gene=hlb_1,2.429916705638253e-07
gene=ytpP,1.698454534274146e-05
gene=rusA_1,1.2917207988572524e-08
protein=Aldehyde decarbonylase,1.40833484576756e-05
gene=prpE,3.842393470560595e-05
gene=nodM,0.0
gene=sohB,1.1883605205834555e-05
gene=pkn5,4.136959198343167e-06
gene=entC3,8.906445512243802e-09
gene=nirQ,0.000190835462580121
gene=repB,4.040285633669011e-05
gene=asnB,7.558718666699034e-05
gene=yafO,0.00039582257137182956
gene=yfbR,0.00015188020188033722
gene=pipB2_2,3.1187249674279384e-05
gene=hddA,0.0
protein=Inorganic triphosphatase,3.251532772690365e-05
gene=nudF,1.9947342370517467e-06
protein=PhoH-like protein,0.0008065021941610776
gene=sap,1.2779371918009313e-05
gene=ssb,0.002939696625443914
gene=dgk,0.0
gene=whiB3,5.193437205108822e-05
gene=srmB,0.0001917754545757545
gene=nrdE,5.651538125744875e-05
gene=pfdA,0.0
gene=nucA,1.5330483513301569e-06
gene=chp2,1.2639989760668139e-05
gene=recD2,0.0009984285985104868
gene=fabG,0.00019792594735074462
gene=cysH,0.00029945659542480937
gene=ampD,6.015702460058282e-09
gene=queE_1,3.0375149026587084e-05
gene=tlp,2.831225804002514e-05
gene=yopT,7.185592823323978e-06
gene=prs2,5.664921910811096e-05
gene=rtxA,2.5457959344402787e-05
gene=bla,1.0235270322340021e-08
protein=DNA-binding protein HU,0.0
protein=Monoacylglycerol lipase,4.3628699415966095e-08
gene=pphA,0.0004924839439194457
gene=fosB2,5.624892393102347e-06
gene=glyA,1.477241514756035e-07
gene=sigF,0.00026714429410532254
gene=fokIM,0.00014227728866716077
gene=recD2_1,0.0
gene=def,1.7067368328772018e-08
gene=xerC,0.0031059498485560754
gene=thyA,0.0012104974241411099
protein=putative HIT-like protein,4.234803215546061e-08
gene=nrdZ_2,2.938381773962846e-07
protein=Anaerobic sulfatase-maturating enzyme,0.0
protein=Bifunctional NMN adenylyltransferase/Nudix hydrolase,0.0001560238489957058
gene=hipB,0.0
gene=yopX,5.040150377297364e-06
gene=repX,0.0
gene=clpP,0.0016429275206749738
gene=ntd,3.4969653249623008e-09
gene=yolA,3.7101688349931345e-05
gene=tmk,0.0002175257305059064
gene=ltrA,1.4757926402932812e-06
gene=rsmJ,1.0982171849929416e-09
gene=ybiX_2,2.6962108171738463e-10
gene=mltC,6.532288742101106e-05
gene=bamHIM,0.0001351087830716
gene=dnaB_1,6.808904906815583e-06
gene=yycJ,6.341125046684265e-05
gene=ydiP_2,6.906913540589678e-10
gene=lytN,0.0008852761649122813
gene=yddM,6.0551699379864857e-05
gene=espE,2.8088022515545654e-08
